Country,State,LGA,Period,Persons with clinically diagnosed Malaria,Persons with confirmed uncomplicated Malaria,malaria_cases,Malaria Test Positivity Rate
Nigeria,Kebbi,Danko/Wasagu,12/1/2020,,3762,3762,77.5
Nigeria,Kebbi,Fakai,1/1/2020,191,4850,5041,84.7
Nigeria,Kebbi,Fakai,2/1/2020,299,3952,4251,84.3
Nigeria,Kebbi,Fakai,3/1/2020,279,3550,3829,81
Nigeria,Kebbi,Fakai,4/1/2020,369,3609,3978,79.6
Nigeria,Kebbi,Fakai,5/1/2020,212,2767,2979,81
Nigeria,Kebbi,Fakai,6/1/2020,366,2847,3213,83.7
Nigeria,Kebbi,Fakai,7/1/2020,455,3711,4166,86
Nigeria,Kebbi,Fakai,8/1/2020,488,4713,5201,88
Nigeria,Kebbi,Fakai,9/1/2020,409,4453,4862,85.2
Nigeria,Kebbi,Fakai,10/1/2020,153,4833,4986,85
Nigeria,Kebbi,Fakai,11/1/2020,336,2395,2731,76.2
Nigeria,Kebbi,Fakai,12/1/2020,145,4845,4990,71.9
Nigeria,Kebbi,Gwandu,1/1/2020,306,2882,3188,87.7
Nigeria,Kebbi,Gwandu,2/1/2020,476,2784,3260,90.5
Nigeria,Kebbi,Gwandu,3/1/2020,361,2663,3024,85.1
Nigeria,Kebbi,Gwandu,4/1/2020,424,2599,3023,78.3
Nigeria,Kebbi,Gwandu,5/1/2020,360,1930,2290,79.8
Nigeria,Kebbi,Gwandu,6/1/2020,341,2272,2613,71.5
Nigeria,Kebbi,Gwandu,7/1/2020,372,1882,2254,86.1
Nigeria,Kebbi,Gwandu,8/1/2020,792,2913,3705,87.1
Nigeria,Kebbi,Gwandu,9/1/2020,934,3310,4244,91.1
Nigeria,Kebbi,Gwandu,10/1/2020,394,4126,4520,86.2
Nigeria,Kebbi,Gwandu,11/1/2020,754,2667,3421,86.5
Nigeria,Kebbi,Gwandu,12/1/2020,604,2861,3465,77.8
Nigeria,Kebbi,Jega,1/1/2020,14,4136,4150,75.9
Nigeria,Kebbi,Jega,2/1/2020,,4304,4304,72.3
Nigeria,Kebbi,Jega,3/1/2020,,3320,3320,61.6
Nigeria,Kebbi,Jega,4/1/2020,,3049,3049,61.1
Nigeria,Kebbi,Jega,5/1/2020,,2028,2028,59.3
Nigeria,Kebbi,Jega,6/1/2020,,2293,2293,63.2
Nigeria,Kebbi,Jega,7/1/2020,,2972,2972,76.1
Nigeria,Kebbi,Jega,8/1/2020,,5625,5625,85
Nigeria,Kebbi,Jega,9/1/2020,,6567,6567,79.5
Nigeria,Kebbi,Jega,10/1/2020,,6910,6910,79.7
Nigeria,Kebbi,Jega,11/1/2020,,3497,3497,67.1
Nigeria,Kebbi,Jega,12/1/2020,,4050,4050,74.1
Nigeria,Kebbi,Kalgo,1/1/2020,399,2638,3037,84.4
Nigeria,Kebbi,Kalgo,2/1/2020,,3510,3510,83.7
Nigeria,Kebbi,Kalgo,3/1/2020,,3403,3403,85.9
Nigeria,Kebbi,Kalgo,4/1/2020,188,2863,3051,84.1
Nigeria,Kebbi,Kalgo,5/1/2020,,2312,2312,81.9
Nigeria,Kebbi,Kalgo,6/1/2020,,2820,2820,87.8
Nigeria,Kebbi,Kalgo,7/1/2020,,2985,2985,85.8
Nigeria,Kebbi,Kalgo,8/1/2020,,3636,3636,83.2
Nigeria,Kebbi,Kalgo,9/1/2020,,4294,4294,156.1
Nigeria,Kebbi,Kalgo,10/1/2020,,3748,3748,85.6
Nigeria,Kebbi,Kalgo,11/1/2020,,3372,3372,82.7
Nigeria,Kebbi,Kalgo,12/1/2020,,3449,3449,83.5
Nigeria,Kebbi,Koko/Besse,1/1/2020,198,1742,1940,82.3
Nigeria,Kebbi,Koko/Besse,2/1/2020,165,1561,1726,83
Nigeria,Kebbi,Koko/Besse,3/1/2020,162,1791,1953,72.6
Nigeria,Kebbi,Koko/Besse,4/1/2020,169,950,1119,71.9
Nigeria,Kebbi,Koko/Besse,5/1/2020,105,882,987,76.2
Nigeria,Kebbi,Koko/Besse,6/1/2020,222,1316,1538,233.8
Nigeria,Kebbi,Koko/Besse,7/1/2020,289,1337,1626,86.3
Nigeria,Kebbi,Koko/Besse,8/1/2020,50,3527,3577,86.5
Nigeria,Kebbi,Koko/Besse,9/1/2020,86,2281,2367,92
Nigeria,Kebbi,Koko/Besse,10/1/2020,423,2870,3293,78.1
Nigeria,Kebbi,Koko/Besse,11/1/2020,274,1850,2124,78.3
Nigeria,Kebbi,Koko/Besse,12/1/2020,125,1643,1768,76.3
Nigeria,Kebbi,Maiyama,1/1/2020,420,2250,2670,78.3
Nigeria,Kebbi,Maiyama,2/1/2020,194,1948,2142,70.5
Nigeria,Kebbi,Maiyama,3/1/2020,261,1828,2089,66.8
Nigeria,Kebbi,Maiyama,4/1/2020,724,1731,2455,68.2
Nigeria,Kebbi,Maiyama,5/1/2020,556,1179,1735,61
Nigeria,Kebbi,Maiyama,6/1/2020,531,1519,2050,65.4
Nigeria,Kebbi,Maiyama,7/1/2020,492,1416,1908,63.1
Nigeria,Kebbi,Maiyama,8/1/2020,648,2245,2893,75
Nigeria,Kebbi,Maiyama,9/1/2020,677,2952,3629,161
Nigeria,Kebbi,Maiyama,10/1/2020,585,3708,4293,79.5
Nigeria,Kebbi,Maiyama,11/1/2020,443,2654,3097,74.8
Nigeria,Kebbi,Maiyama,12/1/2020,759,2174,2933,65.7
Nigeria,Kebbi,Ngaski,1/1/2020,331,3447,3778,83
Nigeria,Kebbi,Ngaski,2/1/2020,287,3340,3627,84.7
Nigeria,Kebbi,Ngaski,3/1/2020,257,3292,3549,77
Nigeria,Kebbi,Ngaski,4/1/2020,923,2347,3270,69.6
Nigeria,Kebbi,Ngaski,5/1/2020,932,2031,2963,84.1
Nigeria,Kebbi,Ngaski,6/1/2020,627,1781,2408,74
Nigeria,Kebbi,Ngaski,7/1/2020,1969,2486,4455,79.3
Nigeria,Kebbi,Ngaski,8/1/2020,1189,2215,3404,86.1
Nigeria,Kebbi,Ngaski,9/1/2020,1304,2763,4067,90.3
Nigeria,Kebbi,Ngaski,10/1/2020,1187,3109,4296,79.3
Nigeria,Kebbi,Ngaski,11/1/2020,1067,2640,3707,79.7
Nigeria,Kebbi,Ngaski,12/1/2020,1005,3516,4521,83.8
Nigeria,Kebbi,Sakaba,1/1/2020,,3990,3990,85.1
Nigeria,Kebbi,Sakaba,2/1/2020,103,4742,4845,84
Nigeria,Kebbi,Sakaba,3/1/2020,,4130,4130,82.4
Nigeria,Kebbi,Sakaba,4/1/2020,2,3866,3868,83.3
Nigeria,Kebbi,Sakaba,5/1/2020,,3266,3266,82.1
Nigeria,Kebbi,Sakaba,6/1/2020,40,3535,3575,80.1
Nigeria,Kebbi,Sakaba,7/1/2020,,3674,3674,81
Nigeria,Kebbi,Sakaba,8/1/2020,86,3304,3390,78.5
Nigeria,Kebbi,Sakaba,9/1/2020,510,3858,4368,88.6
Nigeria,Kebbi,Sakaba,10/1/2020,23,3570,3593,76.7
Nigeria,Kebbi,Sakaba,11/1/2020,,6460,6460,89.4
Nigeria,Kebbi,Sakaba,12/1/2020,,4170,4170,87.9
Nigeria,Kebbi,Shanga,1/1/2020,755,1069,1824,70.3
Nigeria,Kebbi,Shanga,2/1/2020,483,982,1465,76.1
Nigeria,Kebbi,Shanga,3/1/2020,424,989,1413,68.9
Nigeria,Kebbi,Shanga,4/1/2020,323,977,1300,75.7
Nigeria,Kebbi,Shanga,5/1/2020,320,894,1214,71.2
Nigeria,Kebbi,Shanga,6/1/2020,325,1061,1386,72.3
Nigeria,Kebbi,Shanga,7/1/2020,626,1349,1975,73
Nigeria,Kebbi,Shanga,8/1/2020,715,1130,1845,74
Nigeria,Kebbi,Shanga,9/1/2020,532,1313,1845,75.5
Nigeria,Kebbi,Shanga,10/1/2020,620,1346,1966,74.7
Nigeria,Kebbi,Shanga,11/1/2020,552,1293,1845,78.3
Nigeria,Kebbi,Shanga,12/1/2020,424,951,1375,66.5
Nigeria,Kebbi,Suru,1/1/2020,18,2458,2476,78.2
Nigeria,Kebbi,Suru,2/1/2020,96,2054,2150,79.5
Nigeria,Kebbi,Suru,3/1/2020,177,1895,2072,75.1
Nigeria,Kebbi,Suru,4/1/2020,94,1987,2081,78.4
Nigeria,Kebbi,Suru,5/1/2020,68,1591,1659,81.7
Nigeria,Kebbi,Suru,6/1/2020,46,1922,1968,78
Nigeria,Kebbi,Suru,7/1/2020,63,2481,2544,86
Nigeria,Kebbi,Suru,8/1/2020,53,2565,2618,80
Nigeria,Kebbi,Suru,9/1/2020,,2376,2376,77.9
Nigeria,Kebbi,Suru,10/1/2020,96,2743,2839,84.1
Nigeria,Kebbi,Suru,11/1/2020,123,2118,2241,79.7
Nigeria,Kebbi,Suru,12/1/2020,56,2241,2297,78
Nigeria,Kebbi,Yauri,1/1/2020,261,1095,1356,74.7
Nigeria,Kebbi,Yauri,2/1/2020,30,1259,1289,80.3
Nigeria,Kebbi,Yauri,3/1/2020,88,771,859,61.4
Nigeria,Kebbi,Yauri,4/1/2020,164,756,920,59.1
Nigeria,Kebbi,Yauri,5/1/2020,73,701,774,63.6
Nigeria,Kebbi,Yauri,6/1/2020,135,1184,1319,71.3
Nigeria,Kebbi,Yauri,7/1/2020,222,1533,1755,77
Nigeria,Kebbi,Yauri,8/1/2020,282,1299,1581,65.3
Nigeria,Kebbi,Yauri,9/1/2020,335,1084,1419,311.1
Nigeria,Kebbi,Yauri,10/1/2020,42,1660,1702,71
Nigeria,Kebbi,Yauri,11/1/2020,107,1441,1548,65.2
Nigeria,Kebbi,Yauri,12/1/2020,60,1351,1411,73.2
Nigeria,Kebbi,Zuru,1/1/2020,104,2579,2683,67.9
Nigeria,Kebbi,Zuru,2/1/2020,108,2708,2816,70
Nigeria,Kebbi,Zuru,3/1/2020,,2269,2269,58.2
Nigeria,Kebbi,Zuru,4/1/2020,145,2009,2154,59.5
Nigeria,Kebbi,Zuru,5/1/2020,,1759,1759,61.1
Nigeria,Kebbi,Zuru,6/1/2020,7,1578,1585,59.3
Nigeria,Kebbi,Zuru,7/1/2020,18,2524,2542,70.4
Nigeria,Kebbi,Zuru,8/1/2020,55,2323,2378,69.4
Nigeria,Kebbi,Zuru,9/1/2020,78,3017,3095,82
Nigeria,Kebbi,Zuru,10/1/2020,,3602,3602,75.9
Nigeria,Kebbi,Zuru,11/1/2020,113,2813,2926,69.7
Nigeria,Kebbi,Zuru,12/1/2020,,2991,2991,67.9
Nigeria,Kebbi,Aleiro,1/1/2021,201,1193,1394,83.9
Nigeria,Kebbi,Aleiro,2/1/2021,40,1292,1332,86.3
Nigeria,Kebbi,Aleiro,3/1/2021,56,1075,1131,86.9
Nigeria,Kebbi,Aleiro,4/1/2021,84,909,993,79.1
Nigeria,Kebbi,Aleiro,5/1/2021,6,971,977,82.2
Nigeria,Kebbi,Aleiro,6/1/2021,19,1164,1183,86.1
Nigeria,Kebbi,Aleiro,7/1/2021,22,909,931,80.6
Nigeria,Kebbi,Aleiro,8/1/2021,53,2664,2717,86.1
Nigeria,Kebbi,Aleiro,9/1/2021,,2447,2447,88.9
Nigeria,Kebbi,Aleiro,10/1/2021,37,2129,2166,90.4
Nigeria,Kebbi,Aleiro,11/1/2021,19,1849,1868,83.9
Nigeria,Kebbi,Aleiro,12/1/2021,9,1892,1901,85.1
Nigeria,Kebbi,Arewa,1/1/2021,141,2118,2259,59.6
Nigeria,Kebbi,Arewa,2/1/2021,89,648,737,60.4
Nigeria,Kebbi,Arewa,3/1/2021,77,714,791,54.8
Nigeria,Kebbi,Arewa,4/1/2021,95,472,567,55.9
Nigeria,Kebbi,Arewa,5/1/2021,,259,259,43.7
Nigeria,Kebbi,Arewa,6/1/2021,63,818,881,62.7
Nigeria,Kebbi,Arewa,7/1/2021,,1080,1080,68.8
Nigeria,Kebbi,Arewa,8/1/2021,110,2670,2780,78.6
Nigeria,Kebbi,Arewa,9/1/2021,204,3252,3456,74.9
Nigeria,Kebbi,Arewa,10/1/2021,,3329,3329,82.5
Nigeria,Kebbi,Arewa,11/1/2021,170,2047,2217,71.5
Nigeria,Kebbi,Arewa,12/1/2021,,1271,1271,69.8
Nigeria,Kebbi,Argungu,1/1/2021,814,2050,2864,64.9
Nigeria,Kebbi,Argungu,2/1/2021,1051,1973,3024,65.4
Nigeria,Kebbi,Argungu,3/1/2021,834,1556,2390,62.3
Nigeria,Kebbi,Argungu,4/1/2021,1293,1886,3179,64.2
Nigeria,Kebbi,Argungu,5/1/2021,634,1460,2094,51.7
Nigeria,Kebbi,Argungu,6/1/2021,624,2499,3123,64.4
Nigeria,Kebbi,Argungu,7/1/2021,2121,2106,4227,65.3
Nigeria,Kebbi,Argungu,8/1/2021,1297,3206,4503,83.4
Nigeria,Kebbi,Argungu,9/1/2021,1524,2788,4312,92
Nigeria,Kebbi,Argungu,10/1/2021,743,3275,4018,71.7
Nigeria,Kebbi,Argungu,11/1/2021,145,3212,3357,67.3
Nigeria,Kebbi,Argungu,12/1/2021,760,2467,3227,64
Nigeria,Kebbi,Augie,1/1/2021,177,1251,1428,64.2
Nigeria,Kebbi,Augie,2/1/2021,9,2052,2061,86.4
Nigeria,Kebbi,Augie,3/1/2021,894,1477,2371,74.1
Nigeria,Kebbi,Augie,4/1/2021,,1176,1176,70.7
Nigeria,Kebbi,Augie,5/1/2021,9,1337,1346,75.2
Nigeria,Kebbi,Augie,6/1/2021,,1409,1409,71.7
Nigeria,Kebbi,Augie,7/1/2021,,1342,1342,71.5
Nigeria,Kebbi,Augie,8/1/2021,,3063,3063,80.1
Nigeria,Kebbi,Augie,9/1/2021,3043,451,3494,85.3
Nigeria,Kebbi,Augie,10/1/2021,84,4580,4664,85.5
Nigeria,Kebbi,Augie,11/1/2021,708,1375,2083,89.6
Nigeria,Kebbi,Augie,12/1/2021,1315,554,1869,95.3
Nigeria,Kebbi,Bagudo,1/1/2021,107,3388,3495,74.7
Nigeria,Kebbi,Bagudo,2/1/2021,346,1985,2331,76.4
Nigeria,Kebbi,Bagudo,3/1/2021,714,2031,2745,73.5
Nigeria,Kebbi,Bagudo,4/1/2021,355,1530,1885,69
Nigeria,Kebbi,Bagudo,5/1/2021,1351,2321,3672,74.8
Nigeria,Kebbi,Bagudo,6/1/2021,862,1766,2628,72.4
Nigeria,Kebbi,Bagudo,7/1/2021,664,2715,3379,74.2
Nigeria,Kebbi,Bagudo,8/1/2021,142,5103,5245,80.1
Nigeria,Kebbi,Bagudo,9/1/2021,1577,3569,5146,81.1
Nigeria,Kebbi,Bagudo,10/1/2021,596,3739,4335,76.9
Nigeria,Kebbi,Bagudo,11/1/2021,642,2475,3117,67.2
Nigeria,Kebbi,Bagudo,12/1/2021,71,2778,2849,70.5
Nigeria,Kebbi,Birnin Kebbi,1/1/2021,2165,3366,5531,71.2
Nigeria,Kebbi,Birnin Kebbi,2/1/2021,1768,4902,6670,81.7
Nigeria,Kebbi,Birnin Kebbi,3/1/2021,1476,3623,5099,79.1
Nigeria,Kebbi,Birnin Kebbi,4/1/2021,1625,3190,4815,82.4
Nigeria,Kebbi,Birnin Kebbi,5/1/2021,4390,3119,7509,70.7
Nigeria,Kebbi,Birnin Kebbi,6/1/2021,1140,5138,6278,83.5
Nigeria,Kebbi,Birnin Kebbi,7/1/2021,454,3641,4095,78.6
Nigeria,Kebbi,Birnin Kebbi,8/1/2021,1725,6693,8418,88.4
Nigeria,Kebbi,Birnin Kebbi,9/1/2021,2723,3414,6137,80.3
Nigeria,Kebbi,Birnin Kebbi,10/1/2021,548,7263,7811,88.3
Nigeria,Kebbi,Birnin Kebbi,11/1/2021,488,5987,6475,71.2
Nigeria,Kebbi,Birnin Kebbi,12/1/2021,730,6774,7504,107.7
Nigeria,Kebbi,Bunza,1/1/2021,,1549,1549,75.3
Nigeria,Kebbi,Bunza,2/1/2021,10,1407,1417,68.2
Nigeria,Kebbi,Bunza,3/1/2021,,1255,1255,71
Nigeria,Kebbi,Bunza,4/1/2021,,966,966,72.6
Nigeria,Kebbi,Bunza,5/1/2021,16,972,988,70.9
Nigeria,Kebbi,Bunza,6/1/2021,,462,462,71.4
Nigeria,Kebbi,Bunza,7/1/2021,44,904,948,71.9
Nigeria,Kebbi,Bunza,8/1/2021,,469,469,89.5
Nigeria,Kebbi,Bunza,9/1/2021,15,1243,1258,70
Nigeria,Kebbi,Bunza,10/1/2021,,1767,1767,90.9
Nigeria,Kebbi,Bunza,11/1/2021,,870,870,71.9
Nigeria,Kebbi,Bunza,12/1/2021,,1073,1073,73.4
Nigeria,Kebbi,Dandi,1/1/2021,261,1749,2010,75.7
Nigeria,Kebbi,Dandi,2/1/2021,18,1053,1071,84.5
Nigeria,Kebbi,Dandi,3/1/2021,345,1407,1752,65.8
Nigeria,Kebbi,Dandi,4/1/2021,219,1151,1370,69.7
Nigeria,Kebbi,Dandi,5/1/2021,140,549,689,54.9
Nigeria,Kebbi,Dandi,6/1/2021,107,953,1060,55.3
Nigeria,Kebbi,Dandi,7/1/2021,132,1553,1685,70.3
Nigeria,Kebbi,Dandi,8/1/2021,80,3344,3424,80.1
Nigeria,Kebbi,Dandi,9/1/2021,184,1957,2141,66.1
Nigeria,Kebbi,Dandi,10/1/2021,287,3480,3767,95.7
Nigeria,Kebbi,Dandi,11/1/2021,186,2257,2443,77.9
Nigeria,Kebbi,Dandi,12/1/2021,173,1998,2171,69.4
Nigeria,Kebbi,Danko/Wasagu,1/1/2021,357,4661,5018,73.8
Nigeria,Kebbi,Danko/Wasagu,2/1/2021,25,4042,4067,76.7
Nigeria,Kebbi,Danko/Wasagu,3/1/2021,36,3532,3568,68.1
Nigeria,Kebbi,Danko/Wasagu,4/1/2021,,711,711,60.6
Nigeria,Kebbi,Danko/Wasagu,5/1/2021,32,3167,3199,67.3
Nigeria,Kebbi,Danko/Wasagu,6/1/2021,52,4188,4240,66.9
Nigeria,Kebbi,Danko/Wasagu,7/1/2021,,4796,4796,74.6
Nigeria,Kebbi,Danko/Wasagu,8/1/2021,38,4089,4127,60.2
Nigeria,Kebbi,Danko/Wasagu,9/1/2021,,4496,4496,68
Nigeria,Kebbi,Danko/Wasagu,10/1/2021,,4565,4565,73.1
Nigeria,Kebbi,Danko/Wasagu,11/1/2021,101,4043,4144,70.3
Nigeria,Kebbi,Danko/Wasagu,12/1/2021,,5452,5452,68
Nigeria,Kebbi,Fakai,1/1/2021,322,3496,3818,80
Nigeria,Kebbi,Fakai,2/1/2021,251,3591,3842,76.1
Nigeria,Kebbi,Fakai,3/1/2021,383,3639,4022,80.6
Nigeria,Kebbi,Fakai,4/1/2021,,3285,3285,75.9
Nigeria,Kebbi,Fakai,5/1/2021,5,3097,3102,77.7
Nigeria,Kebbi,Fakai,6/1/2021,152,3705,3857,75.9
Nigeria,Kebbi,Fakai,7/1/2021,,5143,5143,77.5
Nigeria,Kebbi,Fakai,8/1/2021,558,6533,7091,84.1
Nigeria,Kebbi,Fakai,9/1/2021,,4826,4826,83
Nigeria,Kebbi,Fakai,10/1/2021,,6033,6033,84.6
Nigeria,Kebbi,Fakai,11/1/2021,160,4049,4209,78.7
Nigeria,Kebbi,Fakai,12/1/2021,69,1212,1281,57.7
Nigeria,Kebbi,Gwandu,1/1/2021,586,2783,3369,78.9
Nigeria,Kebbi,Gwandu,2/1/2021,396,2434,2830,81.3
Nigeria,Kebbi,Gwandu,3/1/2021,733,2574,3307,79.9
Nigeria,Kebbi,Gwandu,4/1/2021,359,2874,3233,89
Nigeria,Kebbi,Gwandu,5/1/2021,397,1797,2194,83.6
Nigeria,Kebbi,Gwandu,6/1/2021,570,2435,3005,94.4
Nigeria,Kebbi,Gwandu,7/1/2021,704,2751,3455,88.3
Nigeria,Kebbi,Gwandu,8/1/2021,1184,4245,5429,87.8
Nigeria,Kebbi,Gwandu,9/1/2021,746,4375,5121,85.2
Nigeria,Kebbi,Gwandu,10/1/2021,399,4191,4590,94.5
Nigeria,Kebbi,Gwandu,11/1/2021,375,3645,4020,87.3
Nigeria,Kebbi,Gwandu,12/1/2021,321,3865,4186,86.2
Nigeria,Kebbi,Jega,1/1/2021,9,2653,2662,103.4
Nigeria,Kebbi,Jega,2/1/2021,11,3985,3996,81.6
Nigeria,Kebbi,Jega,3/1/2021,1,3483,3484,76.6
Nigeria,Kebbi,Jega,4/1/2021,,4292,4292,77.5
Nigeria,Kebbi,Jega,5/1/2021,,3663,3663,83.7
Nigeria,Kebbi,Jega,6/1/2021,,5072,5072,81.7
Nigeria,Kebbi,Jega,7/1/2021,,4636,4636,80.5
Nigeria,Kebbi,Jega,8/1/2021,,9603,9603,85.7
Nigeria,Kebbi,Jega,9/1/2021,,7230,7230,79.6
Nigeria,Kebbi,Jega,10/1/2021,,7526,7526,83.5
Nigeria,Kebbi,Jega,11/1/2021,46,5648,5694,78.4
Nigeria,Kebbi,Jega,12/1/2021,,5390,5390,79
Nigeria,Kebbi,Kalgo,1/1/2021,,2208,2208,62.4
Nigeria,Kebbi,Kalgo,2/1/2021,,2627,2627,88.4
Nigeria,Kebbi,Kalgo,3/1/2021,,2593,2593,87.5
Nigeria,Kebbi,Kalgo,4/1/2021,,2421,2421,76.9
Nigeria,Kebbi,Kalgo,5/1/2021,,2230,2230,77.1
Nigeria,Kebbi,Kalgo,6/1/2021,5,3074,3079,79.7
Nigeria,Kebbi,Kalgo,7/1/2021,,3015,3015,83.8
Nigeria,Kebbi,Kalgo,8/1/2021,,6381,6381,86
Nigeria,Kebbi,Kalgo,9/1/2021,,5341,5341,84.5
Nigeria,Kebbi,Kalgo,10/1/2021,,5020,5020,84.6
Nigeria,Kebbi,Kalgo,11/1/2021,9,3753,3762,82.2
Nigeria,Kebbi,Kalgo,12/1/2021,,3360,3360,82.6
Nigeria,Kebbi,Koko/Besse,1/1/2021,170,1612,1782,84.3
Nigeria,Kebbi,Koko/Besse,2/1/2021,238,1730,1968,77
Nigeria,Kebbi,Koko/Besse,3/1/2021,256,1819,2075,75.3
Nigeria,Kebbi,Koko/Besse,4/1/2021,126,1687,1813,74.4
Nigeria,Kebbi,Koko/Besse,5/1/2021,242,1941,2183,72.7
Nigeria,Kebbi,Koko/Besse,6/1/2021,221,2223,2444,74.1
Nigeria,Kebbi,Koko/Besse,7/1/2021,235,2426,2661,74.5
Nigeria,Kebbi,Koko/Besse,8/1/2021,178,3206,3384,76.9
Nigeria,Kebbi,Koko/Besse,9/1/2021,291,2984,3275,70.5
Nigeria,Kebbi,Koko/Besse,10/1/2021,271,2894,3165,76.9
Nigeria,Kebbi,Koko/Besse,11/1/2021,49,2913,2962,77.3
Nigeria,Kebbi,Koko/Besse,12/1/2021,110,2996,3106,77
Nigeria,Kebbi,Maiyama,1/1/2021,368,1772,2140,68.2
Nigeria,Kebbi,Maiyama,2/1/2021,344,1781,2125,73.2
Nigeria,Kebbi,Maiyama,3/1/2021,422,1629,2051,60
Nigeria,Kebbi,Maiyama,4/1/2021,395,1603,1998,64.4
Nigeria,Kebbi,Maiyama,5/1/2021,401,1381,1782,57.6
Nigeria,Kebbi,Maiyama,6/1/2021,456,1386,1842,62.7
Nigeria,Kebbi,Maiyama,7/1/2021,343,1426,1769,59.2
Nigeria,Kebbi,Maiyama,8/1/2021,522,2846,3368,66.9
Nigeria,Kebbi,Maiyama,9/1/2021,560,3202,3762,70
Nigeria,Kebbi,Maiyama,10/1/2021,475,3595,4070,81.3
Nigeria,Kebbi,Maiyama,11/1/2021,513,2826,3339,79
Nigeria,Kebbi,Maiyama,12/1/2021,404,1930,2334,66.3
Nigeria,Kebbi,Ngaski,1/1/2021,1214,2726,3940,77
Nigeria,Kebbi,Ngaski,2/1/2021,1203,3532,4735,84.6
Nigeria,Kebbi,Ngaski,3/1/2021,848,2505,3353,75.1
Nigeria,Kebbi,Ngaski,4/1/2021,1016,3426,4442,85.3
Nigeria,Kebbi,Ngaski,5/1/2021,524,2178,2702,77.5
Nigeria,Kebbi,Ngaski,6/1/2021,496,3309,3805,72.8
Nigeria,Kebbi,Ngaski,7/1/2021,841,3189,4030,85
Nigeria,Kebbi,Ngaski,8/1/2021,442,5067,5509,79.5
Nigeria,Kebbi,Ngaski,9/1/2021,1325,5385,6710,86.1
Nigeria,Kebbi,Ngaski,10/1/2021,515,6086,6601,86.5
Nigeria,Kebbi,Ngaski,11/1/2021,879,5448,6327,88.8
Nigeria,Kebbi,Ngaski,12/1/2021,390,4737,5127,81.5
Nigeria,Kebbi,Sakaba,1/1/2021,149,4764,4913,80.3
Nigeria,Kebbi,Sakaba,2/1/2021,,5860,5860,81.7
Nigeria,Kebbi,Sakaba,3/1/2021,26,5975,6001,85.5
Nigeria,Kebbi,Sakaba,4/1/2021,,8119,8119,99.3
Nigeria,Kebbi,Sakaba,5/1/2021,64,4716,4780,89
Nigeria,Kebbi,Sakaba,6/1/2021,64,4426,4490,99
Nigeria,Kebbi,Sakaba,7/1/2021,,7163,7163,91.8
Nigeria,Kebbi,Sakaba,8/1/2021,1,7641,7642,98.5
Nigeria,Kebbi,Sakaba,9/1/2021,19,8220,8239,87.4
Nigeria,Kebbi,Sakaba,10/1/2021,,8056,8056,74.2
Nigeria,Kebbi,Sakaba,11/1/2021,,6238,6238,87.5
Nigeria,Kebbi,Sakaba,12/1/2021,,7283,7283,87.6
Nigeria,Kebbi,Shanga,1/1/2021,300,416,716,73.9
Nigeria,Kebbi,Shanga,2/1/2021,489,858,1347,69.5
Nigeria,Kebbi,Shanga,3/1/2021,449,727,1176,69.9
Nigeria,Kebbi,Shanga,4/1/2021,374,802,1176,69.6
Nigeria,Kebbi,Shanga,5/1/2021,261,706,967,66.4
Nigeria,Kebbi,Shanga,6/1/2021,477,929,1406,69.6
Nigeria,Kebbi,Shanga,7/1/2021,453,1124,1577,71.7
Nigeria,Kebbi,Shanga,8/1/2021,754,1334,2088,65.3
Nigeria,Kebbi,Shanga,9/1/2021,799,1136,1935,75.2
Nigeria,Kebbi,Shanga,10/1/2021,646,1223,1869,68.6
Nigeria,Kebbi,Shanga,11/1/2021,735,1155,1890,72.6
Nigeria,Kebbi,Shanga,12/1/2021,418,1146,1564,72.7
Nigeria,Kebbi,Suru,1/1/2021,111,2816,2927,77.1
Nigeria,Kebbi,Suru,2/1/2021,145,2042,2187,75.7
Nigeria,Kebbi,Suru,3/1/2021,99,2306,2405,82.2
Nigeria,Kebbi,Suru,4/1/2021,7,1471,1478,74.7
Nigeria,Kebbi,Suru,5/1/2021,200,1801,2001,69.1
Nigeria,Kebbi,Suru,6/1/2021,101,2510,2611,72.7
Nigeria,Kebbi,Suru,7/1/2021,62,2915,2977,77
Nigeria,Kebbi,Suru,8/1/2021,39,10285,10324,71.6
Nigeria,Kebbi,Suru,9/1/2021,250,3427,3677,80.4
Nigeria,Kebbi,Suru,10/1/2021,29,3290,3319,76.4
Nigeria,Kebbi,Suru,11/1/2021,77,1991,2068,69.7
Nigeria,Kebbi,Suru,12/1/2021,,3257,3257,72.9
Nigeria,Kebbi,Yauri,1/1/2021,204,1066,1270,57.8
Nigeria,Kebbi,Yauri,2/1/2021,149,1519,1668,63.7
Nigeria,Kebbi,Yauri,3/1/2021,49,1399,1448,59.1
Nigeria,Kebbi,Yauri,4/1/2021,79,1133,1212,59
Nigeria,Kebbi,Yauri,5/1/2021,86,1035,1121,45.2
Nigeria,Kebbi,Yauri,6/1/2021,37,1293,1330,71.4
Nigeria,Kebbi,Yauri,7/1/2021,157,1691,1848,66.8
Nigeria,Kebbi,Yauri,8/1/2021,146,2328,2474,74
Nigeria,Kebbi,Yauri,9/1/2021,114,2521,2635,73.1
